country_dest,country_origin,total
United Kingdom of Great Britain and Northern Ireland,Tonga,267
United Kingdom of Great Britain and Northern Ireland,Trinidad and Tobago,22579
United Kingdom of Great Britain and Northern Ireland,Tunisia,5882
United Kingdom of Great Britain and Northern Ireland,Turkey,89865
United Kingdom of Great Britain and Northern Ireland,Turkmenistan,699
United Kingdom of Great Britain and Northern Ireland,Turks and Caicos Islands,99
United Kingdom of Great Britain and Northern Ireland,Uganda,58257
United Kingdom of Great Britain and Northern Ireland,Ukraine,20842
United Kingdom of Great Britain and Northern Ireland,United Arab Emirates,10962
United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,34441
United Kingdom of Great Britain and Northern Ireland,United States of America,188843
United Kingdom of Great Britain and Northern Ireland,United States Virgin Islands,120
United Kingdom of Great Britain and Northern Ireland,Uruguay,1311
United Kingdom of Great Britain and Northern Ireland,Uzbekistan,2550
United Kingdom of Great Britain and Northern Ireland,Vanuatu,150
United Kingdom of Great Britain and Northern Ireland,Venezuela (Bolivarian Republic of),8754
United Kingdom of Great Britain and Northern Ireland,Viet Nam,28868
United Kingdom of Great Britain and Northern Ireland,Yemen,17273
United Kingdom of Great Britain and Northern Ireland,Zambia,27503
United Kingdom of Great Britain and Northern Ireland,Zimbabwe,118337
Albania,Bonaire, Sint Eustatius and Saba,920
Albania,Greece,32054
Albania,Italy,9025
Albania,The former Yugoslav Republic of Macedonia,542
Albania,Turkey,1990
Albania,United States of America,2408
Andorra,Argentina,819
Andorra,Australia,70
Andorra,Belgium,231
Andorra,Chile,230
Andorra,Denmark,121
Andorra,France,4796
Andorra,Germany,392
Andorra,Italy,527
Andorra,Morocco,556
Andorra,Netherlands,257
Andorra,Philippines,443
Andorra,Portugal,13686
Andorra,Spain,25929
Andorra,Sweden,53
Andorra,Switzerland,87
Andorra,United Kingdom of Great Britain and Northern Ireland,1125
Andorra,United States of America,100
Andorra,Uruguay,122
Bosnia and Herzegovina,Austria,211
Bosnia and Herzegovina,Croatia,12849
Bosnia and Herzegovina,France,175
Bosnia and Herzegovina,Germany,558
Bosnia and Herzegovina,Hungary,161
Bosnia and Herzegovina,Italy,117
Bosnia and Herzegovina,Montenegro,4423
Bosnia and Herzegovina,Romania,409
Bosnia and Herzegovina,Russian Federation,179
Bosnia and Herzegovina,Serbia,10280
Bosnia and Herzegovina,Slovakia,3409
Bosnia and Herzegovina,Slovenia,1973
Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,3097
Croatia,Albania,172
Croatia,Algeria,56
Croatia,Argentina,199
Croatia,Australia,1585
Croatia,Austria,5115
Croatia,Belarus,93
Croatia,Belgium,373
Croatia,Bolivia (Plurinational State of),32
Croatia,Botswana,402318
Croatia,British Virgin Islands,192
Croatia,Burkina Faso,303
Croatia,Bonaire, Sint Eustatius and Saba,998
Croatia,Chile,125
Croatia,China,443
Croatia,Colombia,45
Croatia,Czech Republic,943
Croatia,Denmark,101
Croatia,Egypt,245
Croatia,Estonia,20
Croatia,Finland,39
Croatia,France,1749
Croatia,Germany,33561
Croatia,Greece,146
Croatia,Hungary,1037
Croatia,India,67
Croatia,Indonesia,27
Croatia,Iran (Islamic Republic of),48
Croatia,Iraq,81
Croatia,Ireland,53
Croatia,Israel,55
Croatia,Italy,3120
Croatia,Japan,56
Croatia,Jordan,68
Croatia,Kazakhstan,67
Croatia,Latvia,27
Croatia,Lebanon,65
Croatia,Libya,149
Croatia,Lithuania,26
Croatia,Luxembourg,31
Croatia,Mexico,39
Croatia,Montenegro,6142
Croatia,Morocco,29
Croatia,Netherlands,804
Croatia,New Zealand,115
Croatia,Nigeria,29
Croatia,Norway,112
Croatia,Peru,85
Croatia,Philippines,75
Croatia,Poland,732
Croatia,Portugal,50
Croatia,Republic of Korea,27
Croatia,Republic of Moldova,113
Croatia,Romania,496
Croatia,Russian Federation,1303
Croatia,Serbia,51856
Croatia,Slovakia,640
Croatia,Slovenia,19463
Croatia,South Africa,202
Croatia,Spain,187
Croatia,State of Palestine,43
Croatia,Sudan,66
Croatia,Sweden,624
Croatia,Switzerland,2990
Croatia,Syrian Arab Republic,179
Croatia,The former Yugoslav Republic of Macedonia,9992
Croatia,Turkey,85
Croatia,Ukraine,753
Croatia,United Kingdom of Great Britain and Northern Ireland,666
Croatia,United States of America,1606
Croatia,Venezuela (Bolivarian Republic of),55
Croatia,Zambia,46
Gibraltar,Morocco,933
Gibraltar,Spain,1942
Gibraltar,United Kingdom of Great Britain and Northern Ireland,5317
Greece,Afghanistan,6470
Greece,Albania,446942
Greece,Algeria,1126
Greece,American Samoa,0
Greece,Andorra,4
Greece,Angola,9
Greece,Anguilla,11
Greece,Antigua and Barbuda,30
Greece,Argentina,655
Greece,Armenia,14600
Greece,Aruba,1
Greece,Australia,20667
Greece,Austria,2302
Greece,Azerbaijan,518
Greece,Bahamas,23
Greece,Bahrain,24
Greece,Bangladesh,10027
Greece,Barbados,11
Greece,Belarus,1489
Greece,Belgium,5236
Greece,Belize,5
Greece,Benin,8
Greece,Bermuda,8
Greece,Bhutan,2
Greece,Bolivia (Plurinational State of),24
Greece,Botswana,450
Greece,Brazil,8
Greece,British Virgin Islands,2265
Greece,Brunei Darussalam,1
Greece,Burkina Faso,74491
Greece,Burundi,81
Greece,Cambodia,136
Greece,Cameroon,14
Greece,Canada,22
Greece,Cabo Verde,472
Greece,Bonaire, Sint Eustatius and Saba,12887
Greece,Cayman Islands,0
Greece,Central African Republic,402
Greece,Chad,19
Greece,Channel Islands,2
Greece,Chile,375
Greece,China,3470
Greece,China, Hong Kong Special Administrative Region,0
Greece,Colombia,408
Greece,Comoros,75
Greece,Congo,1445
Greece,Cook Islands,0
Greece,Costa Rica,39
Greece,Côte d'Ivoire,118
Greece,Croatia,438
Greece,Cuba,360
Greece,Cyprus,22081
Greece,Czech Republic,4527
Greece,Democratic People's Republic of Korea,35
Greece,Democratic Republic of the Congo,214
Greece,Denmark,921
Greece,Djibouti,40
Greece,Dominica,19
Greece,Dominican Republic,578
Greece,Ecuador,86
Greece,Egypt,28887
Greece,El Salvador,51
Greece,Equatorial Guinea,1
Greece,Eritrea,286
Greece,Estonia,132
Greece,Ethiopia,2473
Greece,Faeroe Islands,1
Greece,Fiji,1
Greece,Finland,788
Greece,France,6842
Greece,French Guiana,0
Greece,French Polynesia,10
Greece,Gabon,8
Greece,Gambia,51
Greece,Georgia,85216
Greece,Germany,116849
Greece,Ghana,610
Greece,Gibraltar,5
Greece,Greenland,3
Greece,Grenada,2
Greece,Guadeloupe,0
Greece,Guam,0
Greece,Guatemala,31
Greece,Guinea,186
Greece,Guinea-Bissau,0
Greece,Guyana,11
Greece,Haiti,39
Greece,Holy See,0
Greece,Honduras,51
Greece,Hungary,1766
Greece,Iceland,55
Greece,India,10375
Greece,Indonesia,453
Greece,Iran (Islamic Republic of),1947
Greece,Iraq,3731
Greece,Ireland,603
Greece,Isle of Man,5
Greece,Israel,728
Greece,Italy,6441
Greece,Jamaica,12
Greece,Japan,520
Greece,Jordan,831
Greece,Kazakhstan,27573
Greece,Kenya,464
Greece,Kuwait,143
Greece,Kyrgyzstan,560
Greece,Lao People's Democratic Republic,42
Greece,Latvia,360
Greece,Lebanon,2097
Greece,Lesotho,0
Greece,Liberia,32
Greece,Libya,655
Greece,Liechtenstein,10
Greece,Lithuania,557
Greece,Luxembourg,142
Greece,Madagascar,133
Greece,Malaysia,64
Greece,Maldives,3
Greece,Mali,30
Greece,Malta,92
Greece,Marshall Islands,0
Greece,Mauritania,121
Greece,Mauritius,39
Greece,Mexico,405
Greece,Monaco,46
Greece,Mongolia,8
Greece,Montserrat,80
Greece,Morocco,2121
Greece,Mozambique,66
Greece,Myanmar,20
Greece,Namibia,8
Greece,Nepal,51
Greece,Netherlands,3828
Greece,New Zealand,502
Greece,Nicaragua,164
Greece,Niger,25
Greece,Nigeria,2920
Greece,Northern Mariana Islands,0
Greece,Norway,528
Greece,Oman,5
Greece,Pakistan,31981
Greece,Palau,192
Greece,Panama,160
Greece,Papua New Guinea,4
Greece,Paraguay,81
Greece,Peru,297
Greece,Philippines,8656
Greece,Poland,16007
Greece,Portugal,332
Greece,Puerto Rico,0
Greece,Qatar,1127
Greece,Republic of Korea,216
Greece,Republic of Moldova,10269
Greece,Réunion,0
Greece,Romania,47206
Greece,Russian Federation,55380
Greece,Rwanda,99
Greece,Saint Helena,4
Greece,Saint Kitts and Nevis,2
Greece,Saint Pierre and Miquelon,1
Greece,Saint Vincent and the Grenadines,7
Greece,Samoa,459
Greece,San Marino,1
Greece,Sao Tome and Principe,7
Greece,Saudi Arabia,435
Greece,Senegal,654
Greece,Serbia,4478
Greece,Seychelles,25
Greece,Sierra Leone,179
Greece,Singapore,84
Greece,Slovakia,882
Greece,Slovenia,133
Greece,Solomon Islands,0
Greece,Somalia,758
Greece,South Africa,7061
Greece,Spain,1207
Greece,Sri Lanka,908
Greece,State of Palestine,1023
Greece,Sudan,1896
Greece,Suriname,9
Greece,Swaziland,22
Greece,Sweden,5538
Greece,Switzerland,3779
Greece,Syrian Arab Republic,7198
Greece,Tajikistan,99
Greece,Thailand,386
Greece,The former Yugoslav Republic of Macedonia,2217
Greece,Timor-Leste,222
Greece,Togo,14
Greece,Tokelau,0
Greece,Trinidad and Tobago,18
Greece,Tunisia,650
Greece,Turkey,34223
Greece,Turkmenistan,119
Greece,Tuvalu,11
Greece,Uganda,143
Greece,Ukraine,19883
Greece,United Arab Emirates,88
Greece,United Kingdom of Great Britain and Northern Ireland,18067
Greece,United Republic of Tanzania,404
Greece,United States of America,23340
Greece,United States Virgin Islands,0
Greece,Uruguay,115
Greece,Uzbekistan,8388
Greece,Vanuatu,73
Greece,Venezuela (Bolivarian Republic of),1049
Greece,Viet Nam,215
Greece,Wallis and Futuna Islands,1
Greece,Western Sahara,0
Greece,Yemen,28
Greece,Zambia,244
Greece,Zimbabwe,429
Italy,Afghanistan,6567
Italy,Albania,447510
Italy,Algeria,22467
Italy,Andorra,130
Italy,Angola,1869
Italy,Antigua and Barbuda,23
Italy,Argentina,73170
Italy,Armenia,1256
Italy,Australia,19847
Italy,Austria,16328
Italy,Azerbaijan,709
Italy,Bahamas,93
Italy,Bahrain,50
Italy,Bangladesh,97019
Italy,Barbados,50
Italy,Belarus,32377
Italy,Belgium,46385
Italy,Belize,24
Italy,Benin,2566
Italy,Bhutan,35
Italy,Bolivia (Plurinational State of),15695
Italy,Botswana,11104
Italy,Brazil,44
Italy,British Virgin Islands,104189
Italy,Bulgaria,32
Italy,Burkina Faso,57681
Italy,Burundi,11655
Italy,Cambodia,1007
Italy,Cameroon,6159
Italy,Canada,1322
Italy,Cabo Verde,11455
Italy,Bonaire, Sint Eustatius and Saba,25536
Italy,Central African Republic,238
Italy,Chad,563
Italy,Chile,12425
Italy,China,200400
Italy,Colombia,39525
Italy,Comoros,37
Italy,Congo,3384
Italy,Costa Rica,1508
Italy,Côte d'Ivoire,25551
Italy,Croatia,24705
Italy,Cuba,33463
Italy,Cyprus,650
Italy,Czech Republic,10401
Italy,Democratic People's Republic of Korea,125
Italy,Democratic Republic of the Congo,6086
Italy,Denmark,3237
Italy,Djibouti,89
Italy,Dominica,337
Italy,Dominican Republic,42262
Italy,Ecuador,88314
Italy,Egypt,108471
Italy,El Salvador,12462
Italy,Equatorial Guinea,121
Italy,Eritrea,13591
Italy,Estonia,1382
Italy,Ethiopia,30396
Italy,Fiji,44
Italy,Finland,2827
Italy,France,134380
Italy,Gabon,384
Italy,Gambia,1515
Italy,Georgia,12224
Italy,Germany,219975
Italy,Ghana,46540
Italy,Greece,17402
Italy,Grenada,16
Italy,Guatemala,2135
Italy,Guinea,3898
Italy,Guinea-Bissau,782
Italy,Guyana,74
Italy,Haiti,703
Italy,Holy See,178
Italy,Honduras,2323
Italy,Hungary,12887
Italy,Iceland,207
Italy,India,136380
Italy,Indonesia,3158
Italy,Iran (Islamic Republic of),14431
Italy,Iraq,3888
Italy,Ireland,3628
Italy,Israel,3882
Italy,Jamaica,346
Italy,Japan,8284
Italy,Jordan,2990
Italy,Kazakhstan,3850
Italy,Kenya,3640
Italy,Kiribati,5
Italy,Kuwait,543
Italy,Kyrgyzstan,1326
Italy,Lao People's Democratic Republic,260
Italy,Latvia,3199
Italy,Lebanon,7085
Italy,Lesotho,31
Italy,Liberia,2006
Italy,Libya,36216
Italy,Liechtenstein,132
Italy,Lithuania,5645
Italy,Luxembourg,4798
Italy,Madagascar,2382
Italy,Malawi,171
Italy,Malaysia,613
Italy,Maldives,34
Italy,Mali,4176
Italy,Malta,1928
Italy,Marshall Islands,5
Italy,Mauritania,677
Italy,Mauritius,9497
Italy,Mexico,8825
Italy,Micronesia (Federated States of),13
Italy,Monaco,1617
Italy,Mongolia,275
Italy,Montenegro,2285
Italy,Morocco,425165
Italy,Mozambique,857
Italy,Myanmar,441
Italy,Namibia,93
Italy,Nauru,2
Italy,Nepal,1775
Italy,Netherlands,13032
Italy,New Zealand,901
Italy,Nicaragua,1175
Italy,Niger,1060
Italy,Nigeria,56249
Italy,Norway,1981
Italy,Oman,52
Italy,Pakistan,84778
Italy,Palau,7
Italy,Panama,1021
Italy,Papua New Guinea,32
Italy,Paraguay,2636
Italy,Peru,116018
Italy,Philippines,143432
Italy,Poland,118621
Italy,Portugal,6414
Italy,Qatar,80
Italy,Republic of Korea,3930
Italy,Republic of Moldova,166791
Italy,Romania,1021438
Italy,Russian Federation,80736
Italy,Rwanda,778
Italy,Saint Kitts and Nevis,4
Italy,Saint Lucia,22
Italy,Saint Vincent and the Grenadines,20
Italy,Samoa,68
Italy,San Marino,1913
Italy,Sao Tome and Principe,74
Italy,Saudi Arabia,962
Italy,Senegal,84801
Italy,Serbia,45573
Italy,Seychelles,978
Italy,Sierra Leone,1377
Italy,Singapore,567
Italy,Slovakia,10994
Italy,Slovenia,4698
Italy,Solomon Islands,4
Italy,Somalia,11554
Italy,South Africa,5656
Italy,Spain,31824
Italy,Sri Lanka,85078
Italy,State of Palestine,391
Italy,Sudan,2914
Italy,Suriname,50
Italy,Swaziland,36
Italy,Sweden,6410
Italy,Switzerland,198136
Italy,Syrian Arab Republic,6057
Italy,Tajikistan,186
Italy,Thailand,9864
Italy,The former Yugoslav Republic of Macedonia,73021
Italy,Timor-Leste,79
Italy,Togo,5151
Italy,Tonga,21
Italy,Trinidad and Tobago,167
Italy,Tunisia,107653
Italy,Turkey,20487
Italy,Turkmenistan,206
Italy,Tuvalu,6
Italy,Uganda,967
Italy,Ukraine,222203
Italy,United Arab Emirates,370
Italy,United Kingdom of Great Britain and Northern Ireland,64975
Italy,United Republic of Tanzania,1604
Italy,United States of America,54217
Italy,Uruguay,7499
Italy,Uzbekistan,2509
Italy,Vanuatu,23
Italy,Venezuela (Bolivarian Republic of),48962
Italy,Viet Nam,5257
Italy,Yemen,263
Italy,Zambia,874
Italy,Zimbabwe,881
Malta,Albania,72
Malta,Algeria,49
Malta,Argentina,10
Malta,Armenia,26
Malta,Australia,3939
Malta,Austria,103
Malta,Bangladesh,14
Malta,Belarus,27
Malta,Belgium,155
Malta,Botswana,153
Malta,British Virgin Islands,90
Malta,Burkina Faso,842
Malta,Bonaire, Sint Eustatius and Saba,1699
Malta,China,333
Malta,Croatia,68
Malta,Cyprus,42
Malta,Czech Republic,76
Malta,Denmark,122
Malta,Egypt,436
Malta,Eritrea,487
Malta,Ethiopia,319
Malta,Finland,74
Malta,France,401
Malta,Georgia,38
Malta,Germany,915
Malta,Ghana,63
Malta,Greece,72
Malta,Hungary,134
Malta,India,245
Malta,Indonesia,21
Malta,Iran (Islamic Republic of),28
Malta,Iraq,77
Malta,Ireland,254
Malta,Israel,11
Malta,Italy,1364
Malta,Japan,43
Malta,Jordan,37
Malta,Kenya,31
Malta,Kuwait,54
Malta,Latvia,72
Malta,Lebanon,60
Malta,Libya,746
Malta,Lithuania,42
Malta,Malaysia,37
Malta,Morocco,208
Malta,Netherlands,396
Malta,New Zealand,40
Malta,Niger,35
Malta,Nigeria,317
Malta,Norway,62
Malta,Pakistan,170
Malta,Peru,26
Malta,Philippines,446
Malta,Poland,232
Malta,Portugal,54
Malta,Republic of Moldova,32
Malta,Romania,631
Malta,Russian Federation,883
Malta,Saudi Arabia,25
Malta,Serbia,513
Malta,Singapore,29
Malta,Slovakia,95
Malta,Slovenia,20
Malta,Somalia,965
Malta,South Africa,162
Malta,Spain,141
Malta,Sri Lanka,16
Malta,State of Palestine,50
Malta,Sudan,218
Malta,Sweden,433
Malta,Switzerland,97
Malta,Syrian Arab Republic,245
Malta,Thailand,100
Malta,The former Yugoslav Republic of Macedonia,28
Malta,Trinidad and Tobago,12
Malta,Tunisia,300
Malta,Turkey,214
Malta,Ukraine,268
Malta,United Arab Emirates,24
Malta,United Kingdom of Great Britain and Northern Ireland,9684
Malta,United States of America,1199
Malta,Uzbekistan,19
Malta,Zimbabwe,34
Montenegro,Albania,2015
Montenegro,Australia,122
Montenegro,Austria,245
Montenegro,Botswana,34300
Montenegro,Burkina Faso,70
Montenegro,Bonaire, Sint Eustatius and Saba,66
Montenegro,Croatia,14529
Montenegro,Czech Republic,115
Montenegro,Denmark,93
Montenegro,France,397
Montenegro,Germany,1785
Montenegro,Greece,50
Montenegro,Hungary,45
Montenegro,Italy,186
Montenegro,Luxembourg,96
Montenegro,Netherlands,138
Montenegro,Poland,94
Montenegro,Romania,101
Montenegro,Russian Federation,823
Montenegro,Serbia,17454
Montenegro,Slovakia,54
Montenegro,Slovenia,1438
Montenegro,Sweden,144
Montenegro,Switzerland,202
Montenegro,The former Yugoslav Republic of Macedonia,2949
Montenegro,Turkey,79
Montenegro,Ukraine,135
Montenegro,United Kingdom of Great Britain and Northern Ireland,98
Montenegro,United States of America,302
Portugal,Albania,44
Portugal,Algeria,203
Portugal,Andorra,329
Portugal,Angola,137826
Portugal,Argentina,1165
Portugal,Armenia,89
Portugal,Australia,1061
Portugal,Austria,445
Portugal,Azerbaijan,58
Portugal,Bangladesh,1297
Portugal,Belarus,834
Portugal,Belgium,3017
Portugal,Benin,29
Portugal,Bolivia (Plurinational State of),188
Portugal,Botswana,37
Portugal,British Virgin Islands,118415
Portugal,Burkina Faso,4568
Portugal,Cameroon,52513
Portugal,Cabo Verde,65
Portugal,Bonaire, Sint Eustatius and Saba,6417
Portugal,Chile,172
Portugal,China,9227
Portugal,China, Hong Kong Special Administrative Region,116
Portugal,China, Macao Special Administrative Region,1760
Portugal,Colombia,568
Portugal,Congo,419
Portugal,Côte d'Ivoire,114
Portugal,Croatia,72
Portugal,Cuba,1431
Portugal,Cyprus,26
Portugal,Czech Republic,218
Portugal,Democratic People's Republic of Korea,65
Portugal,Democratic Republic of the Congo,1603
Portugal,Denmark,349
Portugal,Dominican Republic,59
Portugal,Ecuador,394
Portugal,Egypt,370
Portugal,El Salvador,76
Portugal,Equatorial Guinea,194
Portugal,Estonia,112
Portugal,Ethiopia,27
Portugal,Finland,295
Portugal,France,80086
Portugal,Gabon,499
Portugal,Gambia,101
Portugal,Georgia,943
Portugal,Germany,23733
Portugal,Ghana,170
Portugal,Greece,165
Portugal,Guatemala,27
Portugal,Guinea,3970
Portugal,Guinea-Bissau,25070
Portugal,Hungary,352
Portugal,Iceland,25
Portugal,India,6889
Portugal,Indonesia,218
Portugal,Iran (Islamic Republic of),180
Portugal,Iraq,37
Portugal,Ireland,1377
Portugal,Israel,299
Portugal,Italy,2405
Portugal,Jamaica,23
Portugal,Japan,273
Portugal,Jordan,25
Portugal,Kazakhstan,769
Portugal,Kenya,90
Portugal,Latvia,182
Portugal,Lebanon,65
Portugal,Liberia,25
Portugal,Libya,25
Portugal,Liechtenstein,179
Portugal,Lithuania,322
Portugal,Luxembourg,3463
Portugal,Madagascar,23
Portugal,Malawi,403
Portugal,Malaysia,43
Portugal,Mali,100
Portugal,Malta,38
Portugal,Mauritania,35
Portugal,Mexico,234
Portugal,Montenegro,69
Portugal,Morocco,1736
Portugal,Mozambique,61946
Portugal,Nepal,468
Portugal,Netherlands,3493
Portugal,New Zealand,39
Portugal,Nigeria,235
Portugal,Norway,292
Portugal,Pakistan,1708
Portugal,Panama,30
Portugal,Paraguay,48
Portugal,Peru,252
Portugal,Philippines,419
Portugal,Poland,859
Portugal,Republic of Korea,113
Portugal,Republic of Moldova,17400
Portugal,Romania,20079
Portugal,Russian Federation,5006
Portugal,Sao Tome and Principe,15804
Portugal,Senegal,1833
Portugal,Serbia,46
Portugal,Sierra Leone,48
Portugal,Singapore,25
Portugal,Slovakia,82
Portugal,Slovenia,50
Portugal,South Africa,9728
Portugal,Spain,13976
Portugal,Sri Lanka,23
Portugal,Swaziland,511
Portugal,Sweden,709
Portugal,Switzerland,14276
Portugal,Syrian Arab Republic,23
Portugal,Thailand,241
Portugal,The former Yugoslav Republic of Macedonia,241
Portugal,Timor-Leste,1516
Portugal,Togo,66
Portugal,Tunisia,121
Portugal,Turkey,262
Portugal,Uganda,24
Portugal,Ukraine,41047
Portugal,United Kingdom of Great Britain and Northern Ireland,16215
Portugal,United Republic of Tanzania,61
Portugal,United States of America,6137
Portugal,Uruguay,198
Portugal,Uzbekistan,776
Portugal,Venezuela (Bolivarian Republic of),21323
Portugal,Viet Nam,48
Portugal,Zimbabwe,1010
San Marino,Albania,30
San Marino,Argentina,69
San Marino,British Virgin Islands,24
San Marino,France,24
San Marino,Italy,3829
San Marino,Poland,25
San Marino,Romania,109
San Marino,Russian Federation,29
San Marino,Ukraine,53
Serbia,Albania,478
Serbia,Algeria,55
Serbia,Argentina,51
Serbia,Armenia,162
Serbia,Australia,691
Serbia,Austria,7160
Serbia,Belarus,138
Serbia,Belgium,223
Serbia,Botswana,343743
Serbia,British Virgin Islands,87
Serbia,Burkina Faso,1161
Serbia,Bonaire, Sint Eustatius and Saba,627
Serbia,China,1804
Serbia,Croatia,289781
Serbia,Cuba,30
Serbia,Cyprus,177
Serbia,Czech Republic,526
Serbia,Denmark,188
Serbia,Egypt,79
Serbia,Finland,35
Serbia,France,5513
Serbia,Georgia,50
Serbia,Germany,16455
Serbia,Ghana,30
Serbia,Greece,936
Serbia,Hungary,1842
Serbia,India,302
Serbia,Indonesia,33
Serbia,Iran (Islamic Republic of),67
Serbia,Iraq,181
Serbia,Ireland,54
Serbia,Israel,112
Serbia,Italy,1968
Serbia,Japan,40
Serbia,Jordan,102
Serbia,Kazakhstan,100
Serbia,Kuwait,69
Serbia,Lebanon,47
Serbia,Libya,383
Serbia,Lithuania,29
Serbia,Luxembourg,93
Serbia,Malta,55
Serbia,Mexico,27
Serbia,Montenegro,72867
Serbia,Morocco,34
Serbia,Netherlands,770
Serbia,New Zealand,25
Serbia,Norway,142
Serbia,Peru,51
Serbia,Philippines,45
Serbia,Poland,680
Serbia,Portugal,40
Serbia,Republic of Korea,27
Serbia,Republic of Moldova,236
Serbia,Romania,3691
Serbia,Russian Federation,3012
Serbia,Slovakia,488
Serbia,Slovenia,11183
Serbia,South Africa,145
Serbia,Spain,162
Serbia,State of Palestine,78
Serbia,Sweden,1219
Serbia,Switzerland,2922
Serbia,Syrian Arab Republic,126
Serbia,The former Yugoslav Republic of Macedonia,47797
Serbia,Tunisia,41
Serbia,Turkey,397
Serbia,Turkmenistan,30
Serbia,Ukraine,1304
Serbia,United Arab Emirates,25
Serbia,United Kingdom of Great Britain and Northern Ireland,662
Serbia,United States of America,1316
Serbia,Uzbekistan,82
Serbia,Venezuela (Bolivarian Republic of),38
Serbia,Zambia,59
Serbia,Zimbabwe,29
Slovenia,Afghanistan,5
Slovenia,Albania,104
Slovenia,Algeria,37
Slovenia,Argentina,449
Slovenia,Australia,426
Slovenia,Austria,5938
Slovenia,Belarus,112
Slovenia,Belgium,398
Slovenia,Botswana,111632
Slovenia,British Virgin Islands,85
Slovenia,Burkina Faso,515
Slovenia,Cabo Verde,7
Slovenia,Bonaire, Sint Eustatius and Saba,425
Slovenia,Central African Republic,3
Slovenia,Chile,30
Slovenia,China,794
Slovenia,Colombia,32
Slovenia,Croatia,60310
Slovenia,Cuba,44
Slovenia,Czech Republic,361
Slovenia,Denmark,50
Slovenia,Dominican Republic,163
Slovenia,Egypt,98
Slovenia,Estonia,19
Slovenia,Finland,31
Slovenia,France,1774
Slovenia,Germany,13324
Slovenia,Ghana,20
Slovenia,Greece,85
Slovenia,Hungary,488
Slovenia,India,90
Slovenia,Indonesia,27
Slovenia,Iran (Islamic Republic of),58
Slovenia,Iraq,60
Slovenia,Ireland,29
Slovenia,Israel,42
Slovenia,Italy,4688
Slovenia,Japan,78
Slovenia,Jordan,77
Slovenia,Kazakhstan,48
Slovenia,Kenya,17
Slovenia,Latvia,23
Slovenia,Lebanon,26
Slovenia,Libya,49
Slovenia,Lithuania,35
Slovenia,Luxembourg,54
Slovenia,Mexico,41
Slovenia,Montenegro,2997
Slovenia,Morocco,19
Slovenia,Netherlands,417
Slovenia,New Zealand,24
Slovenia,Nigeria,29
Slovenia,Pakistan,19
Slovenia,Peru,39
Slovenia,Philippines,68
Slovenia,Poland,412
Slovenia,Portugal,39
Slovenia,Republic of Korea,20
Slovenia,Republic of Moldova,311
Slovenia,Romania,306
Slovenia,Russian Federation,1006
Slovenia,Serbia,23127
Slovenia,Slovakia,468
Slovenia,South Africa,37
Slovenia,Spain,114
Slovenia,Sudan,14
Slovenia,Sweden,421
Slovenia,Switzerland,1503
Slovenia,Syrian Arab Republic,37
Slovenia,Thailand,213
Slovenia,The former Yugoslav Republic of Macedonia,15547
Slovenia,Tunisia,40
Slovenia,Turkey,98
Slovenia,Ukraine,1499
Slovenia,United Kingdom of Great Britain and Northern Ireland,568
Slovenia,United States of America,722
Slovenia,Uzbekistan,33
Slovenia,Venezuela (Bolivarian Republic of),44
Spain,Afghanistan,439
Spain,Albania,1807
Spain,Algeria,60245
Spain,Andorra,5578
Spain,Angola,4005
Spain,Argentina,282555
Spain,Armenia,10246
Spain,Australia,5593
Spain,Austria,8714
Spain,Azerbaijan,499
Spain,Bahamas,53
Spain,Bahrain,43
Spain,Bangladesh,10533
Spain,Barbados,36
Spain,Belarus,3530
Spain,Belgium,41797
Spain,Belize,25
Spain,Benin,420
Spain,Bolivia (Plurinational State of),216020
Spain,Botswana,2162
Spain,British Virgin Islands,132649
Spain,Bulgaria,23
Spain,Burkina Faso,145061
Spain,Burundi,1111
Spain,Cambodia,101
Spain,Cameroon,4499
Spain,Canada,82
Spain,Cabo Verde,5860
Spain,Bonaire, Sint Eustatius and Saba,5698
Spain,Central African Republic,142
Spain,Chad,95
Spain,Chile,64296
Spain,China,154918
Spain,Colombia,376158
Spain,Congo,2333
Spain,Costa Rica,3149
Spain,Côte d'Ivoire,3187
Spain,Croatia,1691
Spain,Cuba,103189
Spain,Cyprus,309
Spain,Czech Republic,8540
Spain,Democratic People's Republic of Korea,103
Spain,Democratic Republic of the Congo,1614
Spain,Denmark,11171
Spain,Djibouti,23
Spain,Dominica,935
Spain,Dominican Republic,136976
Spain,Ecuador,496666
Spain,Egypt,4053
Spain,El Salvador,7951
Spain,Equatorial Guinea,21552
Spain,Eritrea,140
Spain,Estonia,1254
Spain,Ethiopia,2695
Spain,Fiji,31
Spain,Finland,10378
Spain,France,210047
Spain,Gabon,271
Spain,Gambia,18688
Spain,Georgia,9792
Spain,Germany,212883
Spain,Ghana,14895
Spain,Greece,3625
Spain,Grenada,513
Spain,Guatemala,6440
Spain,Guinea,12192
Spain,Guinea-Bissau,6554
Spain,Guyana,108
Spain,Haiti,610
Spain,Honduras,26902
Spain,Hungary,7773
Spain,Iceland,1043
Spain,India,35225
Spain,Indonesia,1967
Spain,Iran (Islamic Republic of),4920
Spain,Iraq,1694
Spain,Ireland,13455
Spain,Israel,2659
Spain,Italy,87330
Spain,Jamaica,262
Spain,Japan,5638
